,year,genre,name,rating,budget,PF
328,2005.377049180328,thriller,16,4.874098360655737,667934426.2295082,-0.04524590163934426
329,2005.3934426229507,thriller,16,4.866885245901639,661409836.0655737,-0.04721311475409836
330,2005.4098360655737,thriller,16,4.859672131147541,654885245.9016393,-0.04918032786885246
331,2005.4262295081967,thriller,16,4.852459016393443,648360655.7377049,-0.051147540983606556
332,2005.4426229508197,thriller,16,4.845245901639344,641836065.5737705,-0.05311475409836065
333,2005.4590163934427,thriller,16,4.838032786885246,635311475.409836,-0.05508196721311476
334,2005.4754098360656,thriller,16,4.830819672131147,628786885.2459016,-0.057049180327868855
335,2005.4918032786886,thriller,16,4.823606557377049,622262295.0819672,-0.05901639344262295
336,2005.5081967213114,thriller,16,4.81639344262295,615737704.9180328,-0.06098360655737705
337,2005.5245901639344,thriller,16,4.8091803278688525,609213114.7540984,-0.06295081967213115
338,2005.5409836065573,thriller,16,4.801967213114754,602688524.590164,-0.06491803278688525
339,2005.5573770491803,thriller,16,4.794754098360656,596163934.4262295,-0.06688524590163934
340,2005.5737704918033,thriller,16,4.787540983606557,589639344.262295,-0.06885245901639345
341,2005.5901639344263,thriller,16,4.780327868852459,583114754.0983607,-0.07081967213114754
342,2005.6065573770493,thriller,16,4.77311475409836,576590163.9344262,-0.07278688524590164
343,2005.622950819672,thriller,16,4.765901639344262,570065573.7704918,-0.07475409836065573
344,2005.639344262295,thriller,16,4.758688524590164,563540983.6065574,-0.07672131147540984
345,2005.655737704918,thriller,16,4.751475409836066,557016393.4426229,-0.07868852459016393
346,2005.672131147541,thriller,16,4.744262295081967,550491803.2786885,-0.08065573770491803
347,2005.688524590164,thriller,16,4.737049180327869,543967213.1147541,-0.08262295081967214
348,2005.704918032787,thriller,16,4.72983606557377,537442622.9508197,-0.08459016393442623
349,2005.72131147541,thriller,16,4.722622950819672,530918032.78688526,-0.08655737704918033
350,2005.7377049180327,thriller,16,4.715409836065573,524393442.6229508,-0.08852459016393442
351,2005.7540983606557,thriller,16,4.7081967213114755,517868852.4590164,-0.09049180327868853
352,2005.7704918032787,thriller,16,4.700983606557377,511344262.295082,-0.09245901639344262
353,2005.7868852459017,thriller,16,4.693770491803279,504819672.1311475,-0.09442622950819672
354,2005.8032786885246,thriller,16,4.68655737704918,498295081.9672131,-0.09639344262295083
355,2005.8196721311476,thriller,16,4.679344262295082,491770491.8032787,-0.09836065573770492
356,2005.8360655737704,thriller,16,4.672131147540983,485245901.6393443,-0.10032786885245902
357,2005.8524590163934,thriller,16,4.664918032786885,478721311.4754098,-0.10229508196721311
358,2005.8688524590164,thriller,16,4.6577049180327865,472196721.3114754,-0.10426229508196722
359,2005.8852459016393,thriller,16,4.650491803278689,465672131.147541,-0.1062295081967213
360,2005.9016393442623,thriller,16,4.64327868852459,459147540.9836066,-0.10819672131147541
361,2005.9180327868853,thriller,16,4.636065573770492,452622950.8196721,-0.11016393442622952
362,2005.9344262295083,thriller,16,4.628852459016393,446098360.6557377,-0.1121311475409836
363,2005.950819672131,thriller,16,4.621639344262295,439573770.4918033,-0.11409836065573771
364,2005.967213114754,thriller,16,4.614426229508196,433049180.3278688,-0.1160655737704918
365,2005.983606557377,thriller,16,4.607213114754098,426524590.1639344,-0.1180327868852459
366,2006,action,5,5.24,1117500000,0.59
367,2006.016393442623,action,5,5.225409836065574,1106934426.2295082,0.5836065573770491
368,2006.032786885246,action,5,5.210819672131148,1096368852.4590163,0.5772131147540983
369,2006.049180327869,action,5,5.196229508196722,1085803278.6885245,0.5708196721311475
370,2006.0655737704917,action,5,5.181639344262296,1075237704.918033,0.5644262295081967
371,2006.0819672131147,action,5,5.167049180327869,1064672131.147541,0.5580327868852459
372,2006.0983606557377,action,5,5.1524590163934425,1054106557.3770492,0.5516393442622951
373,2006.1147540983607,action,5,5.137868852459016,1043540983.6065574,0.5452459016393443
374,2006.1311475409836,action,5,5.12327868852459,1032975409.8360655,0.5388524590163934
